city_name,latitude,longitude,total_pop
Miłocice,50.2319,20.0353,837
Bukowiec,52.5483,15.6886,835
Zabłędza,49.9333,21.0667,834
Krzemlin,53.0667,14.8667,833
Stare Koźle,50.3125,18.2236,832
Kwirynów,52.25,20.85,832
Gorzędów,51.2097,19.5475,832
Koszyce,50.1703,20.5731,830
Kostomłoty,51.05,16.6167,830
Rzeczyca Księża,50.8667,22.2167,830
Zelczyna,49.9602,19.7488,830
Babin,51.1833,22.2833,830
Bojanów,50.0167,18.15,830
Buszkowice,49.8033,22.8033,830
Żarnowiec,50.4844,19.8631,830
Przybówka,49.7903,21.6447,830
Brynica,50.9044,20.5039,830
Cedzyna,50.8642,20.7122,830
Szlachta,53.7689,18.1144,830
Jaćmierz,49.6167,22.0167,830
Wysokienice,51.8,20.1333,830
Długie,53.1167,19.3333,830
Nowy Dwór,53.6333,23.55,830
Osieczna,53.7714,18.205,830
Krzykawka,50.2833,19.5667,830
Nowa Wieś Ujska,53.0331,16.7489,830
Dąbrowa,49.6808,20.6772,830
Dąbrówka-Ług,52.1122,22.1486,830
"Florczaki (Eckersdorf, for German visitors)",53.85,20.0333,830
Mucharz,49.8167,19.55,830
Chodów,52.25,19.0167,830
Szestno,53.9333,21.3,830
Wilczyce,50.7472,21.6561,830
Wolica,49.7228,21.5136,830
Pęczniew,51.8,18.7333,830
Niekłań Mały,51.1692,20.6178,830
Polańczyk,49.3694,22.4197,830
Stolno,53.3217,18.5061,830
Budowo,54.3219,17.3928,829
Kamieniec,50.4033,18.7139,829
Proszków,51.1644,16.5328,827
Faliszówka,49.6333,21.6,825
Nietulisko Duże,50.9808,21.2475,825
Biskupice,50.7,19.2833,824
Żabia Wola,51.1202,22.5146,824
Pławniowice,50.3833,18.4667,824
Goszczanów,51.7892,18.5047,824
Ruda Łańcucka,50.3219,22.3472,823
Biała Dolna,50.8714,19.0575,823
Lubecko,50.6833,18.6333,822
Tychów Nowy,51.1408,21.1,820
Kiełpin,53.6242,17.8825,820
Kozłówka,51.4494,22.4958,820
Książ Wielki,50.4422,20.1403,820
Gabryelin,51.9667,21.0667,820
Wyszyny,52.8833,16.85,820
Bychlew,51.6333,19.35,820
Brzezie,50.1167,19.8333,820
Borzytuchom,54.2006,17.3681,820
Dębno,52.2833,16.7167,820
Gralewo,52.75,15.3833,820
Jastrzębia,51.5,21.25,820
Jarnołtówek,50.2847,17.4247,820
Kondratowice,50.7739,16.9353,820
Olszewo-Borki,53.0667,21.5167,820
Bakałarzewo,54.0878,22.6431,820
Woryty,53.7558,20.205,820
Chlina,50.45,19.8333,820
Stadniki,49.885,20.1583,820
Wojnowo,53.21,17.8383,820
Wolica,51.7078,18.1442,820
Górki Małe,49.7562,18.8685,819
Gliczarów Górny,49.35,20.05,818
Skrbeńsko,49.9067,18.5278,817
Studzienice,54.1,17.5667,816
Gozdów,50.7719,23.8108,816
Zawada Książęca,50.1542,18.2581,816
Chotków,51.7,15.4667,815
Sterdyń,52.5667,22.2833,814
Kąpino,54.63,18.2544,814
Siedliszcze,51.1944,23.1639,813
Brunary,49.55,21.0333,813
Blizne Łaszczyńskiego,52.2444,20.8856,813
Wielopole,49.6617,20.6958,813
Bieżeń,50.8,18.8833,812
Aleksandria Druga,50.7364,18.935,812
Platerów,52.3,22.8167,812
Szarlejka,50.8333,19.0167,812
Ugniewo,52.8,21.9667,810
Mokra Lewa,51.9736,20.0875,810
Wola Morawicka,50.7367,20.6331,810
Bielice,53.4872,19.3844,810
Brzeźno,52.9,16.6167,810
Psarskie,52.1,17.0,810
Szreniawa,52.3167,16.8,810
Mokre,50.6925,23.2047,810
Puzdrowo,54.3333,17.85,810
Ceranów,52.6333,22.2333,810
Niezabyszewo,54.1353,17.4267,810
Bondyrz,50.5667,23.1,810
Długie Stare,51.8333,16.45,810
Gołkowice Górne,49.5367,20.5767,810
Lubanie,52.7481,18.9197,810
Łukowa,50.725,20.5383,810
Karpniki,50.85,15.85,810
Modlniczka,50.1167,19.85,810
Nowa Wieś,50.4333,19.0833,809
Kołodziejewo,52.7,18.0167,808
Kaski,52.1833,20.4333,807
Toporów,52.25,15.25,807
Kołątajew,51.6856,17.8589,807
Kolonia,54.3969,18.1128,806
Kusowo,54.4336,17.0847,806
Czarlin,54.0483,18.7608,806
Kluczewsko,50.9272,19.9211,806
Rychliki,53.985,19.5281,805
Gocław,52.01,21.5547,805
Szare,49.55,19.0333,805
Mszanka,49.6833,21.0833,805
Nieżychowice,53.6725,17.5272,805
Słotwina,49.6994,19.0753,804
Kozodrza,50.1,21.6,804
Godzikowice,50.9086,17.3133,804
Gardna Wielka,54.6375,17.1658,803
Jabłowo,53.9258,18.5764,803
Pawłowo,53.6825,17.6417,803
Majdan Łętowski,50.3344,22.2639,803
Podsarnie,49.5667,19.8,803
Brzustowiec,51.44,20.4581,802
Koźliny,54.1592,18.8036,801
Garcz,54.3453,18.1064,801
Złatna,49.4833,19.1667,801
Leszno,52.9833,20.9167,800
Radoszki,53.2572,19.6369,800
Rudzienko,52.1069,21.4919,800
Frednowy,53.6667,19.7,800
Runowo Krajeńskie,53.3333,17.45,800
Rzęczkowo,53.1289,18.3669,800
Węgry,50.7431,18.0189,800
Polichno,50.8175,20.3992,800
Przylesie,50.7917,17.3911,800
Tchórzew-Kolonia,51.6689,22.5336,800
Trybsz,49.4167,20.15,800
Mokronos,51.8,17.3333,800
Niwy,50.7844,20.8236,800
Mierzeszyn,54.2022,18.4169,800
Mikluszowice,50.05,20.45,800
Świętoniowa,50.1,22.4333,800
Bóbrka,49.6328,21.6986,800
Dobrocin,50.7317,16.7017,800
Dobromierz,50.9111,16.2386,800
Dobrzyca,54.1894,15.9144,800
Belsk Duży,51.8333,20.8167,800
Marszowice,49.9164,20.2408,800
Czepielowice,50.8667,17.5667,800
Czerwin,52.9464,21.7611,800
Urszulin,51.3942,23.1844,800
Stara Łomnica,50.3511,16.5914,800
Dębno,49.4667,20.2083,800
Grabowo,53.45,22.15,800
Gózd,51.3697,21.4242,800
Nowodwór,51.4214,22.5814,800
Ocice,51.2022,15.4886,800
Jankowice,49.95,22.6667,800
Kosorowice,50.5833,18.05,800
Zasole,49.9569,19.1911,800
Nowe Opole,52.1803,22.1819,800
Barłożno,53.7864,18.6128,800
Dworszowice Pakoszowe,51.1667,19.1,800
Dzietrzychowice,51.65,15.3667,800
Rzeczyca Długa,50.6333,22.0667,800
Zabieżki,52.0167,21.4833,800
Lubiszyn,52.7667,14.9333,800
Magnuszew,51.75,21.3833,800
Siemoń,53.1667,18.4,800
Szwecja,53.3481,16.5733,800
Słopiec,50.7744,20.7839,800
Zieluń,53.1833,19.85,800
Łapsze Wyżne,49.4,20.2,800
Wójcin,52.5182,18.1832,800
Łąkociny,51.6583,17.6672,800
Kobiele Wielkie,51.0336,19.6236,800
Trepcza,49.5833,22.2,800
Witobel,52.2667,16.7,800
Mroczków Gościnny,51.3833,20.4167,800
Niestachów,50.8375,20.7492,800
Pieniążkowice,49.5167,19.9,800
Pisarowce,49.5667,22.1,800
Postękalice,51.3667,19.4833,800
Wola Książęca,51.9667,17.5833,800
Stacewicze,52.8333,23.0667,800
Rataje,52.9986,16.9478,799
Baby,51.5333,19.7167,799
Osiny,50.6833,19.1833,799
Siedlanka,50.2592,21.6744,798
Chorzemin,52.15,16.1167,798
Czerniczyn,50.7544,23.8994,797
Gnieździska,50.8683,20.2822,797
Złotowo,53.7942,18.0017,797
Mokra,50.9667,18.9167,796
Preczów,50.3667,19.1833,796
Smolno,54.6683,18.4097,796
Łubie,50.44,18.6522,796
Płonki,51.3833,22.2,795
Soborzyce,50.85,19.6,795
Cieśle,50.8419,20.2028,795
Inowłódz,51.5269,20.2214,795
Załuże,50.1967,23.1581,794
Kosobudy,53.875,17.7575,793
Słodków Pierwszy,50.9,22.2667,793
Nowa Karczma,54.1333,18.2025,792
Napiwoda,53.4,20.4833,792
Strzelce,53.0175,16.9606,791
Trachy,50.25,18.5,791
Dobrzeń,51.25,17.2833,791
Karolew,51.9111,17.2422,790
Rudyszwałd,49.95,18.2833,790
Tarłów,51.0019,21.7144,790
Brzyskorzystewko,52.8925,17.6919,790
Piotrków Pierwszy,51.0422,22.6447,790
Skuszew,52.5833,21.4833,790
Lądek,52.2167,17.9333,790
Dąbrówka,53.5772,17.62,790
Janki,52.1289,20.8986,790
Kwieciszewo,52.6189,18.0383,790
Kęsowo,53.5586,17.7131,790
Nowe Żalno,53.6236,17.7903,790
Chudoba,50.85,18.2833,790
Chwiram,53.2333,16.4667,790
Hanna,51.7167,23.5,790
Lubostroń,52.9,17.8833,790
Żółkiewka,50.9111,22.8342,790
Wieniec,52.6494,18.9308,790
Wilków,50.9125,20.8467,790
Włodowice,50.5733,16.4744,790
Mokre Łany,50.5103,18.3019,790
Ryszkowa Wola,50.0667,22.8667,789
Darżlubie,54.7033,18.3231,788
Łapalice,54.3461,18.1289,787
Płoty,51.9889,15.4128,786
Poczesna,50.7,19.1167,786
Kostrza,50.985,16.2664,785
Wola Różaniecka,50.3333,22.7667,784
Radzimów,51.05,15.1167,784
Paczółtowice,50.1833,19.6833,784
Tereszewo,53.3833,19.4667,783
Lubaszowa,49.8667,21.0333,783
Kleszczów,50.3333,18.5167,781
Zawierzbie,50.0772,21.3817,781
Przysiersk,53.4292,18.3069,780
Kobylany,50.1475,19.7581,780
Lack,51.65,23.45,780
Elżbietowo,54.3478,18.3264,780
Rychłocice,51.3833,18.8167,780
Wąsewo,52.8833,21.6667,780
Pawłów,51.2667,20.8333,780
Strzyżew,51.9203,22.5094,780
Wszachów,50.7614,21.1669,780
Bukowiec,54.2894,20.4014,780
Czekanów,51.6778,17.8653,780
Santok,52.7333,15.4167,780
Lubieszewo,54.19,19.0389,780
Maków,50.1083,18.0836,780
Głowaczów,51.6167,21.3167,780
Jabłonka,53.5,20.5667,780
Jeziorzany,51.6022,22.2769,780
Osiny,51.1897,21.0925,780
Ostrówki,51.8231,22.8083,780
Koźla,51.8667,15.3,780
Legnickie Pole,51.15,16.25,780
Olbrachtów,51.5833,15.0833,780
Narewka,52.8361,23.7575,780
Gorzejowa,49.9333,21.4,780
Złotogłowice,50.5,17.3833,780
Łączna,50.9928,20.7889,780
Kamień Wielki,52.6667,14.7833,780
Miłoszów,51.0044,15.25,780
Podchojny,50.6581,20.3361,780
Posadowa Mogilska,49.6544,20.8461,780
Budzistowo,54.1608,15.5819,779
Ogorzeliny,53.6028,17.5567,779
Las,49.7333,19.4167,776
Borowo,54.3189,18.2883,776
Brzeźno Lęborskie,54.6239,17.8317,776
Kalna,49.7094,19.1089,775
Wojcieszyn,52.2564,20.7667,775
Olszyna,50.7167,18.8833,773
Przymiłowice,50.75,19.3,772
Kamionna,49.81,20.3669,770
Różyca,51.7333,19.7833,770
Piotrków Drugi,51.06,22.625,770
Żakowice,53.6753,19.2339,770
Tropiszów,50.1067,20.2014,770
Uzdowo,53.3333,20.1,770
Jeleniów,50.8453,21.1108,770
Kołczewo,53.95,14.6,770
Królik Polski,49.5156,21.8208,770
Trzebień,51.3875,15.5978,770
Szaniec,50.5167,20.6833,770
Zerbuń,53.9356,20.8467,770
Ciepielów,51.25,21.5833,770
Seroczyn,52.01,21.92,770
Goliszów,51.2783,15.9781,770
Góra Siewierska,50.4014,19.0822,770
Magnuszewice,51.9333,17.6,770
Sielnica,49.8,22.3167,770
Dobrowo,53.9833,16.1167,770
Łosie,49.5833,21.1,770
Piaski Brzóstowskie,50.9072,21.4944,770
Sorkwity,53.845,21.1431,770
Szymankowo,54.0731,18.9231,768
Siemianice,51.1794,18.1422,768
Złotoria,53.1772,22.9347,767
Strzepcz,54.45,18.0333,766
Tereszpol-Zygmunty,50.5633,22.9111,766
Ruszkowo,53.3833,20.1167,765
Biczyce Dolne,49.6308,20.645,765
Wipsowo,53.9,20.8,764
Wiślica,49.8222,18.7812,764
Maszewo Lęborskie,54.4708,17.735,764
Marcinkowo,53.8592,21.2706,764
Bielkówko,54.2619,18.5069,763
Orpelów,51.6333,19.2167,763
Nowe Dolno,54.0294,19.4403,763
Brzesko,53.125,15.0111,762
Ujrzanów,52.1333,22.3167,762
Zębowo,52.4836,16.0558,761
Korczew,52.3539,22.6128,760
Kostomłoty,51.9756,23.6581,760
Leszczyna,49.8597,20.3947,760
Jabłonna Druga,51.0831,22.5647,760
Manowo,54.1333,16.2833,760
Wojska,50.4833,18.65,760
Ławsk,53.4833,22.2833,760
Ławszowa,51.3833,15.4167,760
Cegielnia,52.4,21.1606,760
Konin Żagański,51.5447,15.1931,760
Smolno Wielkie,52.0703,15.7731,760
Lipinki,53.4667,19.3167,760
Nur,52.6667,22.3,760
Lisnowo,53.4658,19.1633,760
Turew,52.0667,16.8333,760
Żyrowa,50.45,18.1167,760
Struża-Kolonia,51.15,22.9333,760
Chorkówka,49.65,21.6833,760
Szczawnik,49.3833,20.8667,760
Telaki,52.5667,22.1667,760
Mołtajny,54.2833,21.35,760
Lipowe,49.7097,20.3878,758
Tychnowy,53.7803,18.9583,757
Bytonia,53.9183,18.2786,756
Raciąż,53.6633,17.785,756
Sobieszyn,51.6,22.1667,756
Roztropice,49.8388,18.8583,755
Kamienica Szlachecka,54.2689,17.9481,755
Gołubie,54.2119,18.0264,755
Majdan Nepryski,50.5,23.0833,755
Pilszcz,50.0,17.92,755
Międzyrzecze,50.0222,19.0656,754
Dorohucza,51.1667,23.0167,753
Zalesie,52.9833,17.6,753
Poręba Radlna,49.95,21.0,752
Chwałkowo Kościelne,52.0167,17.3,752
Skowieszyn,51.3903,22.0294,751
Swarzów,50.2,20.95,751
Kalinowo,53.8736,22.6717,750
Kluki,51.35,19.2333,750
Kosakowo,54.5894,18.4817,750
Makoszyn,50.8069,20.9703,750
Ryńsk,53.2333,18.8333,750
Rzetnia,51.35,17.9333,750
Wywła,50.6131,19.9219,750
Baranówka,50.1319,20.0586,750
Bielawy,51.7667,15.9333,750
Burgrabice,50.3333,17.3167,750
Bystrzejowice A,51.1586,22.7594,750
Bystrzejowice B,51.1564,22.7578,750
Pniewo,53.1033,22.2019,750
Szydłowo,53.1622,16.6167,750
Jaworznik,50.6,19.4167,750
Lutowiska,49.2511,22.6958,750
Zdziechowa,52.5833,17.5667,750
Przeczyca,49.9,21.3667,750
Brody,52.4333,16.3,750
Brody,52.0667,15.4333,750
Brzezowa,49.85,20.0667,750
Nowa Brzeźnica,51.0667,19.1667,750
Wopławki,54.0892,21.4136,750
Nieciecza,50.15,20.85,750
Maciejowice,50.5008,17.1361,750
Jankowice Wielkie,50.7667,17.4333,750
Jaworowa,52.145,20.9519,750
Janowo,53.15,19.5833,750
Nowa Wieś,52.0125,16.2161,750
Olszyny,50.0525,19.4508,750
Ołobok,51.6342,18.0672,750
Kozubszczyzna,51.2167,22.4167,750
Alfredówka,50.4667,21.75,750
Obidowa,49.5494,20.0236,750
Dąbrówka Wisłocka,50.1667,21.3333,750
Dębowa Łąka,53.2667,19.1,750
Ellguth Turawa,50.8,18.1833,750
Ligota Turawska,50.8,18.1833,750
Łysa Góra,49.5756,21.5706,750
Cigacice,52.0333,15.6167,750
Sobin,51.4747,16.0275,750
Graboszyce,49.95,19.45,750
Smogóry,52.4333,15.0,750
Skidziń,49.9833,19.2,750
Dobrzeń Mały,50.75,17.8667,750
Korchów Pierwszy,50.3775,22.7825,750
Pińczata,52.6033,19.0806,750
Modrze,52.2167,16.6333,750
Mrowino,52.5156,16.7019,750
Stare Załubice,52.4811,21.1211,749
Zawadka,49.8522,19.4675,748
Ptakowice,50.4167,18.7833,748
Parzyce,51.2333,15.3833,747
Lipnica,53.9961,17.4067,747
Koszary,49.7428,20.3708,746
Zasole Bielańskie,49.9167,19.1667,746
Radzięcin,50.6858,22.7028,746
Stary Majdan,50.4719,22.6989,746
Szelejewo Drugie,51.8606,17.1614,746
Węsiory,54.2311,17.8433,745
Szydłówek,51.25,20.9,744
Trzebielino,54.2006,17.0875,744
Zabiele,53.3833,21.85,744
Brzozowa,49.8333,20.8667,743
Kotlarnia,50.2667,18.3667,743
Zalipie,50.25,20.85,743
Stróża,50.9,22.2667,742
Nicponia,53.8236,18.8186,742
Jankowice,50.0431,19.4406,742
Studzieniec,51.8031,15.575,741
Dobra,50.4511,17.9003,741
Dobrau,50.4511,17.9003,741
Garbno,54.1333,21.2833,741
Okrajnik,49.7333,19.2667,741
Konopnica,51.2267,22.2914,740
Bałtów,51.0167,21.55,740
Borowa,50.0833,21.2833,740
Brzyna,49.5333,20.5,740
Pagorzyna,49.6892,21.3333,740
Pęperzyn,53.3,17.55,740
Iwla,49.5544,21.6239,740
Szczecno,50.7306,20.7764,740
Bobrowniki Wielkie,50.0667,20.9167,740
Lubno,52.7333,15.0167,740
Góra,52.4333,20.7833,740
Odolion,52.8667,18.75,740
Ugoszcz,54.1225,17.5281,740
Sulimierz,52.9675,15.0122,740
Charlęż,51.3333,22.7167,740
Cieplice,50.2539,22.6156,740
Grzymiszew,52.0333,18.3667,740
Kierz Niedźwiedzi,51.1747,20.945,740
Krowica Sama,50.0833,23.2167,738
Kościeliska,50.9833,18.5,737
Kostellitz,50.9833,18.5,737
Książnice,49.95,20.3167,736
Chrząchów,51.4167,22.1167,736
Borzechowo,53.8875,18.3492,735
Słupy,53.8416,20.5331,734
Nielepice,50.1,19.7,734
Brzostówka,51.435,22.7783,733
Słupia,51.8556,19.9672,733
Gruszka,50.9606,20.6964,732
Bęsia,53.9475,20.9981,731
Kozia Wola,51.1711,20.5139,730
Krzywin,53.0903,14.455,730
Radzice Duże,51.45,20.4167,730
Łupawa,54.4186,17.4142,730
Wieliczki,53.9833,22.5833,730
Czarnca,50.8,19.9167,730
Czerniewice,51.6575,20.1575,730
Lubiatów,51.205,16.03,730
Jegłowa,50.7314,17.1564,730
Iwno,52.4,17.2667,730
Janczewo,52.75,15.3333,730
Dęby Szlacheckie,52.3,18.6167,730
Sidra,53.5531,23.4486,730
Grochówek,52.2775,19.2714,730
Łęcze,54.2686,19.4747,730
Zapolice,51.5417,18.8825,730
Łuków,50.0989,18.4033,730
Nawodna,53.0133,14.3997,730
Suchacz,54.2844,19.4381,730
Domasław,51.0108,16.9556,729
Zielonki-Parcela,52.2503,20.8208,727
Brzezinka,49.8281,19.3153,727
Gołotczyzna,52.7833,20.6833,727
Gózd Lipiński,50.4442,22.5533,727
Stare Opole,52.165,22.2003,727
Przededworze,50.6108,20.7269,726
Aleksandrowice,50.0833,19.7667,726
Motarzyno,54.3261,17.3375,726
Otomin,54.3233,18.5136,726
Niemysłowice,50.3447,17.5553,724
Nądnia,52.2333,15.8667,723
Długa Kościelna,52.2333,21.35,723
Nieborowice,50.2167,18.6,723
Brodnica,52.1333,16.9,722
Białki,52.1308,22.2919,721
Zagacie,50.0028,19.7003,721
Tresna,49.7333,19.2,721
Stok Lacki,52.1667,22.35,721
Komarno,50.925,15.8692,720
Rudka,50.0464,20.8794,720
Samborowice,50.05,18.1167,720
Pelnik,53.8,20.15,720
Wieniotowo,54.2194,15.7847,720
Brzóstowa,50.8928,21.4856,720
Brzóze,52.2167,21.5333,720
Bustryk,49.3553,19.9658,720
Przedmoście,51.6333,16.1667,720
Kazanice,53.5544,19.7272,720
Czarnów,52.5167,14.75,720
Czadrów,50.7642,16.0614,720
Zasań,49.8333,20.0667,720
Jedlec,51.85,17.9833,720
Jagodne,51.1458,20.9744,720
Kostarowce,49.5833,22.1,720
Nowy Gołębiew,52.2628,19.3531,720
Dziekanów Bajkowy,52.3575,20.8514,720
Lipowe Pole Plebańskie,51.1547,20.8961,720
Stary Las,50.3842,17.4053,720
Godziesze Wielkie,51.65,18.1833,720
Gorawino,53.9967,15.4928,720
Smolajny,54.0283,20.4064,720
Zimna Wódka,50.4344,18.3158,720
Żabin,53.3856,16.0894,720
Roźwienica,49.9525,22.5911,720
Niegosław,52.8125,15.8692,720
Papowo Biskupie,53.25,18.5667,720
Srock,51.5333,19.6333,720
Łany,50.2122,18.1944,719
Lohnau,50.2122,18.1944,719
Biedaczów,50.2,22.35,718
Pierwoszyno,54.5975,18.5031,718
Stary Broniszew,50.9833,19.15,717
Bratucice,50.0667,20.5333,716
Klecza Górna,49.8667,19.5667,716
Dziewierzewo,52.95,17.5167,716
Grzebienisko,52.4325,16.5292,716
Paproć,52.3,16.1333,716
Parzymiechy,51.0333,18.7333,715
Borkowo,53.3706,21.9692,715
Pogódki,54.0258,18.32,715
Bobowicko,52.4333,15.6333,714
Stare Polichno,52.7167,15.4167,713
Abramów,51.45,22.3,713
Kaczorów,50.9103,15.9486,712
Kąty Rybackie,54.3394,19.2297,712
Majdan Sopocki Drugi,50.4833,23.1667,712
Dubidze,51.1,19.15,712
Libidza,50.8833,18.9864,711
Niskowa,49.6156,20.6347,711
Jakubowice Konińskie,51.3125,22.5289,710
Ruda Strawczyńska,50.9461,20.37,710
Trutnowy,54.2422,18.8142,710
Małyszyn Górny,51.1167,21.1381,710
Mikoszewo,54.3339,18.9528,710
Przewodów,50.4744,23.9275,710
Bukowiec,50.8244,15.8169,710
Powiercie,52.1833,18.7,710
Trzeciewnica,53.1667,17.65,710
Liwa,53.7306,19.8258,710
Hoczew,49.4333,22.3167,710
Dubin,51.6167,17.1333,710
Hucisko,51.1208,20.58,710
Nowa Wieś,51.2606,15.4069,710
Orzechowo,53.9667,20.55,710
Koszwały,54.2933,18.8044,710
Obrzynowo,53.7789,19.2611,710
Dąbrówka-Stany,52.1114,22.095,710
Tuczno,52.9667,15.4833,710
Cieplewo,54.2342,18.6503,710
Żytno,50.9333,19.6333,710
Łąkie,52.1053,16.2275,710
Kiełczew,52.6694,21.9461,710
Białoboki,50.0667,22.65,709
Janaszów,50.9881,20.6356,709
Przyłęk,50.2667,21.6,708
Wielkie Gowino,54.5756,18.1889,708
Rzepiennik Marciszewski,49.8333,21.0167,707
Wołuszewo,52.9,18.75,707
Wielopole,50.1808,20.8883,707
Królewo,54.5147,16.6547,706
Czuszów,50.25,20.35,706
Grodzisko,50.865,18.9522,706
Lignowy Szlacheckie,53.9044,18.7819,705
Zacharzyn,53.0236,17.0078,704
Dziecinów,51.9833,21.2833,704
Kwaśniów Górny,50.3833,19.6,704
Żmiąca,49.75,20.5167,704
Rębiszów,50.9508,15.4492,703
Sitno,50.7525,23.3717,703
Sąpolno,53.8067,17.3339,703
Czyżówka,50.2089,19.4731,702
Kocoń,49.7167,19.3833,702
Kozakowice,49.7487,18.7673,702
Wysowa-Zdrój,49.4333,21.1833,701
Kamieńczyk,52.6,21.55,700
Dąbrówka Królewska,53.5,18.9333,700
Konarzew,51.6833,17.3833,700
Kurów,49.7333,19.45,700
Rogalin,52.2344,16.9344,700
Witunia,53.3667,17.4833,700
Benice,51.75,17.3833,700
Budachów,52.15,15.0833,700
Budy-Grzybek,52.0764,20.5483,700
Prusiek,49.5333,22.1333,700
Trzemeszno Lubuskie,52.4333,15.25,700
Turośń Kościelna,53.0167,23.0667,700
Turza,50.25,22.1167,700
Marzęcino,54.2358,19.2317,700
Mańkowice,50.4947,17.4783,700
Przerzeczyn-Zdrój,50.6833,16.8167,700
Prątnica,53.4775,19.8094,700
Dobrzyń,50.8667,17.4833,700
Marszałki,51.4633,18.0844,700
Milik,49.3833,20.85,700
Międzygórze,50.2281,16.7667,700
Czosnówka,52.0,23.2167,700
Sarbinowo Drugie,52.7167,17.55,700
Kujau,50.4431,17.8058,700
Kujawy,50.4431,17.8058,700
Bratkówka,49.7667,21.7167,700
Jaźwina,50.7961,16.7022,700
Swobnica,53.0333,14.6167,700
Dębe,51.8,18.2,700
Gilów,50.7219,16.7611,700
Gronowo,53.1028,18.79,700
Ostrów,50.2342,20.3614,700
Ożarów,51.2956,22.3033,700
Kocmyrzów,50.1289,20.1286,700
Kotowiecko,51.7667,17.95,700
Piątkowisko,51.6833,19.3,700
Słodków Trzeci,50.8833,22.3,700
Staniszcze Małe,50.6628,18.3167,700
Kunowice,52.35,14.6333,700
Nowodworze,49.9667,20.9833,700
Barchów,52.5167,21.65,700
Dąbrowa Bolesławiecka,51.3267,15.5792,700
Wólka Radzymińska,52.4153,21.0903,700
Wojaszówka,49.7833,21.6833,700
Chlebna,49.7167,21.6333,700
Sobienie-Jeziory,51.9333,21.3167,700
Sobolewo,54.0667,22.9833,700
Srebrna,52.8861,22.1492,700
Stare Budy,52.3169,20.1442,700
Gawłuszowice,50.4167,21.3833,700
Godziesze Małe,51.65,18.1833,700
Gołymin-Ośrodek,52.8081,20.8717,700
Gądków Wielki,52.2406,14.9725,700
Szaniawy-Poniaty,51.9492,22.5322,700
Łękawka,49.9433,21.0306,700
Dobrzyca-Nowy Świat,51.8522,17.6197,700
Domatowo,54.7167,18.2333,700
Witosław,53.25,17.4833,700
Nietkowice,52.0667,15.3667,700
Pieńkowo,54.4858,16.6961,700
Stare Jabłonki,53.7,20.0833,700
Kąkolewo,52.2333,16.2333,699
Barwałd Dolny,49.8667,19.5667,699
Dźwirzyno,54.1569,15.3958,699
Rachowice,50.2833,18.4833,699
Kisielów,49.7711,18.7559,698
Kąty,53.3,21.9333,698
Brzezówka,49.8078,18.6353,698
Wandalin,51.0667,22.0167,697
Bogucin,52.7058,19.1058,696
Turza Wielka,53.3,20.0833,696
Kończewo,54.3825,16.9636,695
Ołobok,52.2,15.4333,694
Trzebusz,54.0914,15.2644,693
Jelonki,54.0319,19.5578,693
Zduny,52.1472,19.8111,693
Zagrody,50.7406,22.6689,692
Stara Kuźnia,50.3,18.3417,691
Stare Gronowo,53.5392,17.3775,691
Karnice,54.0325,15.0533,690
Iłów,52.3419,20.0294,690
Boża Wola,52.1667,20.5167,690
Porąbki,50.8669,20.8881,690
Ręczno,51.1906,19.8528,690
Brzeźnica,53.4317,16.6947,690
Milówka,49.9194,20.7903,690
Falenty,52.1372,20.9247,690
Drozdowo,53.1522,22.1731,690
Krzycko Wielkie,51.9092,16.4519,690
Babsk,51.8394,20.3511,690
Zarębki,50.2667,21.7833,690
Glincz,54.3219,18.3461,690
Zielonki,53.9764,19.1622,690
Łęgowo,53.6333,19.3167,690
Łęki,50.0167,20.6667,690
Porządzie,52.7,21.4333,690
Zellin,50.4333,17.8333,689
Zielina,50.4333,17.8333,689
Kowale,49.8242,18.8412,688
Tumlin-Wykień,50.9578,20.5797,688
Lublica,49.8,21.5,688
Polanowice,50.1986,20.0764,687
Budki,51.2167,20.8,687
Krauszów,49.4833,19.9667,687
Soblówka,49.4333,19.1333,687
Trojanów,51.6947,21.8186,686
Sucha,50.55,18.2167,685
Pączewo,53.8475,18.5322,685
Zalesie Królewskie,53.45,18.1167,685
Boguchwałowice,50.45,19.1667,685
Nowa Wieś Rzeczna,53.9636,18.4833,685
Majdan Golczański,50.5667,22.35,685
Niegów,52.5167,21.3833,685
Morzeszczyn,53.8397,18.6908,684
Stary Koniecpol,50.7833,19.6333,684
